,fname,resolution,missing code,loinc_ent,ner entity
70,10190_{0C1BF367-2135-4ABA-8650-3BDFEBE6F1EB}.json,,2160-0,"{'textSpan': {'text': 'Creatinine', 'beginOffset': 3251}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'NOTE', 'beginOffset': 2585}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 108, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [878], 'value': [873, 874, 875, 877, 884, 885, 887, 889, 891, 893, 895]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [3251], 'cuis': ['C0201975'], 'end': [3261], 'sourceType': ['MDR'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 25, 'segmentId': 65, 'sentenceId': 75, 'status': 'CURRENT', 'textSpan': [{'begin': 3251, 'end': 3261, 'text': 'Creatinine'}], 'type': 'LABORATORY_DATA'}"
71,35818_1769865_part1.json,,6298-4,"{'textSpan': {'text': 'potassium', 'beginOffset': 1124}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'HPI', 'beginOffset': 339}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 27, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [], 'value': [243, 244, 246]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [1124], 'cuis': ['C0032821'], 'end': [1133], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T196, T123, T121']}]}, 'sectionId': 12, 'segmentId': 15, 'sentenceId': 24, 'status': 'CURRENT', 'textSpan': [{'begin': 1124, 'end': 1133, 'text': 'potassium'}], 'type': 'LABORATORY_DATA'}"
72,35818_1769865_part1.json,,6298-4,"{'textSpan': {'text': 'blood', 'beginOffset': 1198}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'HPI', 'beginOffset': 339}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 31, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [260], 'unit': [], 'value': [262]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [1198], 'cuis': ['C0392201', 'C0392201', 'C0392201'], 'end': [1211], 'sourceType': ['MDR', 'MEDCIN', 'MEDLINEPLUS'], 'suis': [], 'tuis': ['T059', 'T059', 'T059']}, {'begin': [1198], 'cuis': ['C0005767'], 'end': [1203], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T031']}, {'begin': [1204], 'cuis': ['C0337438'], 'end': [1211], 'sourceType': ['MDR'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 12, 'segmentId': 15, 'sentenceId': 24, 'status': 'CURRENT', 'textSpan': [{'begin': 1198, 'end': 1211, 'text': 'blood glucose'}], 'type': 'LABORATORY_DATA'}"
73,35192_2228407.json,,2093-3,"{'textSpan': {'text': 'LDL Cholesterol', 'beginOffset': 4488}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory', 'beginOffset': 2497}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 79, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [2128], 'value': [2126, 2127, 2133, 2134, 2136, 2139, 2140, 2142, 2144, 2146, 2148]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [4488], 'cuis': ['C0428474', 'C0202117', 'C0202117'], 'end': [4503], 'sourceType': ['NCI', 'MDR', 'NCI_CDISC'], 'suis': [], 'tuis': ['T059', 'T059', 'T059']}, {'begin': [4492], 'cuis': ['C0201950'], 'end': [4503], 'sourceType': ['MDR'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 23, 'segmentId': 111, 'sentenceId': 118, 'status': 'CURRENT', 'textSpan': [{'begin': 4488, 'end': 4503, 'text': 'LDL Cholesterol'}], 'type': 'LABORATORY_DATA'}"
74,35818_1769865_part2.json,,17861-6,"{'textSpan': {'text': 'Calcium Level', 'beginOffset': 1083}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 0}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 27, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [376], 'value': [371, 372, 373, 375]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [1083], 'cuis': ['C0201925'], 'end': [1096], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T059']}, {'begin': [1083], 'cuis': ['C0006675'], 'end': [1090], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T196, T123, T121']}, {'begin': [1091], 'cuis': ['C0456079'], 'end': [1096], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T185']}]}, 'sectionId': 1, 'segmentId': 43, 'sentenceId': 43, 'status': 'CURRENT', 'textSpan': [{'begin': 1083, 'end': 1096, 'text': 'Calcium Level'}], 'type': 'LABORATORY_DATA'}"
75,12211_PDOC-ITS20151031-0006_part2.json,,788-0,"{'textSpan': {'text': 'Red Cell Distribution Width', 'beginOffset': 868}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 0}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 35, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [280], 'unit': [], 'value': [285, 286, 288]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [868], 'cuis': ['C0014792'], 'end': [876], 'sourceType': ['NCI'], 'suis': [], 'tuis': ['T025']}, {'begin': [868], 'cuis': ['C0332575', 'C1260956'], 'end': [871], 'sourceType': ['SNOMEDCT_US', 'SNOMEDCT_US'], 'suis': [], 'tuis': ['T033', 'T080']}, {'begin': [872], 'cuis': ['C0007634'], 'end': [876], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T025']}, {'begin': [877], 'cuis': ['C1704711'], 'end': [889], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T169']}]}, 'sectionId': 1, 'segmentId': 4, 'sentenceId': 4, 'status': 'CURRENT', 'textSpan': [{'begin': 868, 'end': 889, 'text': 'Red Cell Distribution'}], 'type': 'LABORATORY_DATA'}"
76,12211_PDOC-ITS20151031-0006_part2.json,,788-0,"{'textSpan': {'text': 'Red Cell', 'beginOffset': 868}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 0}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 35, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [280], 'unit': [], 'value': [285, 286, 288]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [868], 'cuis': ['C0014792'], 'end': [876], 'sourceType': ['NCI'], 'suis': [], 'tuis': ['T025']}, {'begin': [868], 'cuis': ['C0332575', 'C1260956'], 'end': [871], 'sourceType': ['SNOMEDCT_US', 'SNOMEDCT_US'], 'suis': [], 'tuis': ['T033', 'T080']}, {'begin': [872], 'cuis': ['C0007634'], 'end': [876], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T025']}, {'begin': [877], 'cuis': ['C1704711'], 'end': [889], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T169']}]}, 'sectionId': 1, 'segmentId': 4, 'sentenceId': 4, 'status': 'CURRENT', 'textSpan': [{'begin': 868, 'end': 889, 'text': 'Red Cell Distribution'}], 'type': 'LABORATORY_DATA'}"
77,36961_1774164_part2.json,,19123-9,"{'textSpan': {'text': 'Magnesium Level', 'beginOffset': 3553}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 1617}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 125, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [852], 'value': [847, 848, 849, 851]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [3553], 'cuis': ['C0373675'], 'end': [3568], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T059']}, {'begin': [3553], 'cuis': ['C0024467'], 'end': [3562], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T196, T123']}, {'begin': [3563], 'cuis': ['C0456079'], 'end': [3568], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T185']}]}, 'sectionId': 29, 'segmentId': 126, 'sentenceId': 126, 'status': 'CURRENT', 'textSpan': [{'begin': 3553, 'end': 3568, 'text': 'Magnesium Level'}], 'type': 'LABORATORY_DATA'}"
78,32019_2238714.json,,6299-2,"{'textSpan': {'text': 'blood urea nitrogen', 'beginOffset': 13762}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Plan', 'beginOffset': 12834}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 223, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [4632], 'unit': [], 'value': [4636]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [13762], 'cuis': ['C0005845'], 'end': [13781], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T059']}, {'begin': [13762], 'cuis': ['C0005845'], 'end': [13772], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T059']}, {'begin': [13768], 'cuis': ['C3683557', 'C3683557'], 'end': [13781], 'sourceType': ['CPT', 'NCI_CDISC'], 'suis': [], 'tuis': ['T059', 'T059']}, {'begin': [13762], 'cuis': ['C0005767'], 'end': [13767], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T031']}, {'begin': [13768], 'cuis': ['C0523961', 'C0523961'], 'end': [13772], 'sourceType': ['MDR', 'NCI_CDISC'], 'suis': [], 'tuis': ['T059', 'T059']}, {'begin': [13773], 'cuis': ['C0028158'], 'end': [13781], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T196, T123']}]}, 'sectionId': 33, 'segmentId': 223, 'sentenceId': 280, 'status': 'CURRENT', 'textSpan': [{'begin': 13762, 'end': 13781, 'text': 'blood urea nitrogen'}], 'type': 'LABORATORY_DATA'}"
79,32019_2238714.json,,6299-2,"{'textSpan': {'text': 'blood', 'beginOffset': 13762}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Plan', 'beginOffset': 12834}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 223, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [4632], 'unit': [], 'value': [4636]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [13762], 'cuis': ['C0005845'], 'end': [13781], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T059']}, {'begin': [13762], 'cuis': ['C0005845'], 'end': [13772], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T059']}, {'begin': [13768], 'cuis': ['C3683557', 'C3683557'], 'end': [13781], 'sourceType': ['CPT', 'NCI_CDISC'], 'suis': [], 'tuis': ['T059', 'T059']}, {'begin': [13762], 'cuis': ['C0005767'], 'end': [13767], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T031']}, {'begin': [13768], 'cuis': ['C0523961', 'C0523961'], 'end': [13772], 'sourceType': ['MDR', 'NCI_CDISC'], 'suis': [], 'tuis': ['T059', 'T059']}, {'begin': [13773], 'cuis': ['C0028158'], 'end': [13781], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T196, T123']}]}, 'sectionId': 33, 'segmentId': 223, 'sentenceId': 280, 'status': 'CURRENT', 'textSpan': [{'begin': 13762, 'end': 13781, 'text': 'blood urea nitrogen'}], 'type': 'LABORATORY_DATA'}"
80,10190_{0C1BF367-2135-4ABA-8650-3BDFEBE6F1EB}.json,,4544-3,"{'textSpan': {'text': 'Hct', 'beginOffset': 3392}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'NOTE', 'beginOffset': 2585}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 113, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [962], 'value': [957, 958, 959, 961, 967, 968, 970, 972, 974, 976, 978]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [3392], 'cuis': ['C0018935'], 'end': [3395], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 25, 'segmentId': 67, 'sentenceId': 77, 'status': 'CURRENT', 'textSpan': [{'begin': 3392, 'end': 3395, 'text': 'Hct'}], 'type': 'LABORATORY_DATA'}"
81,35192_2228407.json,,2093-3,"{'textSpan': {'text': 'Cholesterol', 'beginOffset': 4440}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory', 'beginOffset': 2497}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 78, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [2103], 'value': [2101, 2102, 2108, 2109, 2111, 2114, 2115, 2117, 2119, 2121, 2123]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [4440], 'cuis': ['C0201950'], 'end': [4451], 'sourceType': ['MDR'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 23, 'segmentId': 110, 'sentenceId': 117, 'status': 'CURRENT', 'textSpan': [{'begin': 4440, 'end': 4451, 'text': 'Cholesterol'}], 'type': 'LABORATORY_DATA'}"
82,13298_PDOC-ITS20151206-0413_part2.json,,785-6,"{'textSpan': {'text': 'Red Cell', 'beginOffset': 3222}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 2633}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 99, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [1395], 'unit': [1404], 'value': [1400, 1401]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [3222], 'cuis': ['C0427460'], 'end': [3249], 'sourceType': ['MSH'], 'suis': [], 'tuis': ['T059']}, {'begin': [3222], 'cuis': ['C0014792'], 'end': [3230], 'sourceType': ['NCI'], 'suis': [], 'tuis': ['T025']}, {'begin': [3222], 'cuis': ['C0332575', 'C1260956'], 'end': [3225], 'sourceType': ['SNOMEDCT_US', 'SNOMEDCT_US'], 'suis': [], 'tuis': ['T033', 'T080']}, {'begin': [3226], 'cuis': ['C0007634'], 'end': [3230], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T025']}, {'begin': [3231], 'cuis': ['C1704711'], 'end': [3243], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T169']}, {'begin': [3244], 'cuis': ['C0487742'], 'end': [3249], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T081']}]}, 'sectionId': 6, 'segmentId': 168, 'sentenceId': 168, 'status': 'CURRENT', 'textSpan': [{'begin': 3222, 'end': 3249, 'text': 'Red Cell Distribution Width'}], 'type': 'LABORATORY_DATA'}"
83,3547_PDOC-ITS20150807-0709.json,,16324-6,"{'textSpan': {'text': 'ALT', 'beginOffset': 3181}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 2067}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 66, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [], 'value': []}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [3181], 'cuis': ['C4553172', 'C0201836'], 'end': [3184], 'sourceType': ['NCI', 'NCI_CDISC'], 'suis': [], 'tuis': ['T061', 'T059']}]}, 'sectionId': 26, 'segmentId': 107, 'sentenceId': 108, 'status': 'CURRENT', 'textSpan': [{'begin': 3181, 'end': 3184, 'text': 'ALT'}], 'type': 'LABORATORY_DATA'}"
84,3547_PDOC-ITS20150807-0709.json,,16324-6,"{'textSpan': {'text': 'Red Cell', 'beginOffset': 3100}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 2067}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 62, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [1248], 'unit': [1257], 'value': [1253, 1254]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [3100], 'cuis': ['C0014792'], 'end': [3108], 'sourceType': ['NCI'], 'suis': [], 'tuis': ['T025']}, {'begin': [3100], 'cuis': ['C0332575', 'C1260956'], 'end': [3103], 'sourceType': ['SNOMEDCT_US', 'SNOMEDCT_US'], 'suis': [], 'tuis': ['T033', 'T080']}, {'begin': [3104], 'cuis': ['C0007634'], 'end': [3108], 'sourceType': ['SNOMEDCT_US'], 'suis': [], 'tuis': ['T025']}, {'begin': [3109], 'cuis': ['C1704711'], 'end': [3121], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T169']}]}, 'sectionId': 26, 'segmentId': 107, 'sentenceId': 108, 'status': 'CURRENT', 'textSpan': [{'begin': 3100, 'end': 3121, 'text': 'Red Cell Distribution'}], 'type': 'LABORATORY_DATA'}"
85,35192_2225664.json,,14413-9,"{'textSpan': {'text': 'AST', 'beginOffset': 1568}, 'certainty': 'NEGATIVE', 'status': 'CURRENT', 'section': {'text': 'HPI', 'beginOffset': 696}}","{'certainty': 'NEGATIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 19, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [], 'value': []}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [1568], 'cuis': ['C0201899'], 'end': [1571], 'sourceType': ['NCI_CDISC'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 11, 'segmentId': 17, 'sentenceId': 27, 'status': 'CURRENT', 'textSpan': [{'begin': 1568, 'end': 1571, 'text': 'AST'}], 'type': 'LABORATORY_DATA'}"
86,35192_2225664.json,,14413-9,"{'textSpan': {'text': 'urinalysis', 'beginOffset': 1602}, 'certainty': 'NEGATIVE', 'status': 'CURRENT', 'section': {'text': 'HPI', 'beginOffset': 696}}","{'certainty': 'NEGATIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 23, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [461], 'unit': [], 'value': []}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [1602], 'cuis': ['C0042014'], 'end': [1612], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 11, 'segmentId': 17, 'sentenceId': 27, 'status': 'CURRENT', 'textSpan': [{'begin': 1602, 'end': 1612, 'text': 'urinalysis'}], 'type': 'LABORATORY_DATA'}"
87,35192_2225664.json,,14413-9,"{'textSpan': {'text': 'urine', 'beginOffset': 1623}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'HPI', 'beginOffset': 696}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 25, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [466], 'system': [464], 'unit': [], 'value': []}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [1623], 'cuis': ['C0202274', 'C0202274'], 'end': [1640], 'sourceType': ['MDR', 'MEDCIN'], 'suis': [], 'tuis': ['T059', 'T059']}, {'begin': [1629], 'cuis': ['C0373483', 'C0373483', 'C0373483', 'C0038577'], 'end': [1640], 'sourceType': ['CCPSS', 'MDR', 'MEDCIN', 'NCI'], 'suis': [], 'tuis': ['T059', 'T059', 'T059', 'T059']}, {'begin': [1623], 'cuis': ['C0042036'], 'end': [1628], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T031']}, {'begin': [1629], 'cuis': ['C0013227'], 'end': [1633], 'sourceType': ['MSH'], 'suis': [], 'tuis': ['T121']}, {'begin': [1634], 'cuis': ['C1710031', 'C0220908', 'C0199230', 'C0430054', 'C4521255'], 'end': [1640], 'sourceType': ['CHV', 'CHV', 'CHV', 'LNC', 'NCI_FDA'], 'suis': [], 'tuis': ['T060', 'T060', 'T060', 'T059', 'T059']}]}, 'sectionId': 11, 'segmentId': 17, 'sentenceId': 27, 'status': 'CURRENT', 'textSpan': [{'begin': 1623, 'end': 1640, 'text': 'urine drug screen'}], 'type': 'LABORATORY_DATA'}"
88,3547_PDOC-ITS20150807-0709.json,,30394-1,"{'textSpan': {'text': 'Granulocytes', 'beginOffset': 2223}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 2067}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 31, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [959], 'value': [955, 956]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [2223], 'cuis': ['C0857490'], 'end': [2235], 'sourceType': ['NCI_CDISC'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 26, 'segmentId': 105, 'sentenceId': 106, 'status': 'CURRENT', 'textSpan': [{'begin': 2223, 'end': 2235, 'text': 'Granulocytes'}], 'type': 'LABORATORY_DATA'}"
89,3547_PDOC-ITS20150807-0709.json,,76631-1,"{'textSpan': {'text': 'Albumin', 'beginOffset': 3195}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'Laboratory Tests', 'beginOffset': 2067}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 68, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [], 'value': [1278]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [3195], 'cuis': ['C0201838'], 'end': [3202], 'sourceType': ['MDR'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 26, 'segmentId': 107, 'sentenceId': 108, 'status': 'CURRENT', 'textSpan': [{'begin': 3195, 'end': 3202, 'text': 'Albumin'}], 'type': 'LABORATORY_DATA'}"
90,35818_1769865_part1.json,,1783-0,"{'textSpan': {'text': 'alk phos', 'beginOffset': 1231}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'HPI', 'beginOffset': 339}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 34, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [], 'unit': [], 'value': [270]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [1231], 'cuis': ['C0201850'], 'end': [1239], 'sourceType': ['MDR'], 'suis': [], 'tuis': ['T059']}, {'begin': [1231], 'cuis': ['C4722445'], 'end': [1234], 'sourceType': ['NCI_CDISC'], 'suis': [], 'tuis': ['T059']}, {'begin': [1235], 'cuis': ['C0523826'], 'end': [1239], 'sourceType': ['NCI_CDISC'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 12, 'segmentId': 15, 'sentenceId': 24, 'status': 'CURRENT', 'textSpan': [{'begin': 1231, 'end': 1239, 'text': 'alk phos'}], 'type': 'LABORATORY_DATA'}"
91,35818_1769865_part1.json,,1783-0,"{'textSpan': {'text': 'blood', 'beginOffset': 1198}, 'certainty': 'POSITIVE', 'status': 'CURRENT', 'section': {'text': 'HPI', 'beginOffset': 339}}","{'certainty': 'POSITIVE', 'confidence': 0.5, 'drugStatus': None, 'id': 31, 'metadata': {'drugData': {'dose': [], 'form': [], 'frequency': [], 'route': [], 'strength': [], 'unit': []}, 'labData': {'method': [], 'system': [260], 'unit': [], 'value': [262]}, 'measData': {'unit': [], 'value': []}, 'normalization': [{'begin': [1198], 'cuis': ['C0392201', 'C0392201', 'C0392201'], 'end': [1211], 'sourceType': ['MDR', 'MEDCIN', 'MEDLINEPLUS'], 'suis': [], 'tuis': ['T059', 'T059', 'T059']}, {'begin': [1198], 'cuis': ['C0005767'], 'end': [1203], 'sourceType': ['MTH'], 'suis': [], 'tuis': ['T031']}, {'begin': [1204], 'cuis': ['C0337438'], 'end': [1211], 'sourceType': ['MDR'], 'suis': [], 'tuis': ['T059']}]}, 'sectionId': 12, 'segmentId': 15, 'sentenceId': 24, 'status': 'CURRENT', 'textSpan': [{'begin': 1198, 'end': 1211, 'text': 'blood glucose'}], 'type': 'LABORATORY_DATA'}"
